1;1363;SAENZ PEÑA ROQUE AVDA. PTE.
1;1364;SAENZ PEÑA ROQUE AVDA. PTE.
1;1365;CORDOBA AVDA.
1;1366;CORRIENTES AVDA.
1;1367;LAVALLE
1;1368;SUIPACHA
1;1369;RECONQUISTA
1;1370;ESMERALDA
1;1371;LAVALLE
1;1372;CORDOBA AVDA.
1;1373;RECONQUISTA
1;1374;SAN MARTIN
1;1375;FLORIDA
1;1376;MAIPU
1;1377;YRIGOYEN HIPOLITO
1;1378;CORRIENTES AVDA.
1;1379;IRIGOYEN BERNARDO DE
1;1380;DE MAYO AVDA.
1;1381;BELGRANO AVDA.
1;1382;SARMIENTO
